Transaction_ID,Amount,Transaction_Type,Location,Time_of_Day,Account_Age_Months,Is_International,Fraud
4283,1048.110522795477,Online,UK,Morning,156,1,0
4284,297.5336998962466,Online,India,Morning,64,0,0
4285,2764.0688583970855,Bank Transfer,USA,Night,62,0,0
4286,2978.172514933411,ATM,UK,Morning,83,1,0
4287,4360.205741096125,Bank Transfer,India,Afternoon,113,1,0
4288,2887.0231540263208,POS,India,Evening,112,0,0
4289,1730.6768643486114,Bank Transfer,UK,Evening,62,1,1
4290,4016.044348223971,Online,India,Morning,94,0,0
4291,2703.6930714711684,ATM,India,Evening,213,1,0
4292,401.0050217328028,ATM,UK,Afternoon,216,1,0
4293,2831.423548764667,Bank Transfer,India,Morning,85,0,0
4294,4540.5526343812035,Bank Transfer,India,Afternoon,26,1,0
4295,1984.5815643636117,POS,Germany,Night,179,1,0
4296,1485.1473804895013,POS,Germany,Afternoon,121,0,0
4297,721.6299378050102,Online,USA,Afternoon,50,0,0
4298,761.4703820671098,Online,Germany,Afternoon,115,0,0
4299,2166.6935642873855,Online,Germany,Afternoon,36,0,0
4300,2980.42072168684,Bank Transfer,USA,Night,154,0,0
4301,407.67394882216075,Bank Transfer,India,Morning,33,0,0
4302,4698.145102180702,ATM,India,Afternoon,123,1,0
4303,3776.8924191387537,Online,Germany,Morning,100,0,1
4304,2935.186471826895,Bank Transfer,USA,Evening,68,0,0
4305,4143.05116134026,ATM,India,Afternoon,73,0,0
4306,405.5328502765059,Online,Canada,Afternoon,136,1,0
4307,2386.8101942769563,POS,UK,Evening,194,0,0
4308,3152.315168674009,POS,UK,Morning,221,0,0
4309,4144.121266060854,Bank Transfer,UK,Night,23,1,0
4310,3918.430452446092,ATM,Germany,Afternoon,70,1,0
4311,1388.9609023184312,POS,UK,Evening,55,0,0
4312,4704.6964469482255,ATM,UK,Evening,171,1,0
4313,626.1074779471974,ATM,Canada,Afternoon,228,1,0
4314,4376.292425012655,POS,India,Morning,110,0,0
4315,4854.846546775069,ATM,Canada,Morning,149,0,0
4316,889.8818484970147,POS,Germany,Afternoon,150,0,0
4317,3611.7199906979076,Bank Transfer,UK,Evening,9,1,0
4318,206.22616629610232,Online,India,Afternoon,162,0,0
4319,2030.087011570079,Online,UK,Night,187,1,0
4320,2583.8350794923817,Bank Transfer,UK,Night,154,0,0
4321,2905.322903418622,POS,Germany,Morning,129,1,0
4322,4680.006555001555,POS,UK,Night,228,0,0
4323,3362.8921830345025,POS,USA,Evening,108,1,0
4324,2408.9833663400887,POS,India,Night,133,0,1
4325,4049.326806148117,Bank Transfer,India,Afternoon,169,0,0
4326,4752.9114406672725,Online,USA,Evening,191,0,0
4327,115.22041266804275,ATM,Germany,Morning,150,1,0
4328,4912.693754918913,ATM,UK,Morning,68,1,0
4329,435.23003462308327,Online,UK,Night,176,0,0
4330,4072.861962447463,Bank Transfer,India,Morning,66,1,0
4331,1405.2720889943055,ATM,Germany,Afternoon,144,0,0
4332,665.2373904805894,Online,Germany,Evening,208,1,0
4333,2202.0789203706054,Bank Transfer,Germany,Afternoon,53,0,0
4334,3221.5631143408295,ATM,UK,Afternoon,128,1,1
4335,1907.8544658922576,POS,Germany,Afternoon,214,1,0
4336,277.5542143720813,POS,USA,Afternoon,235,1,0
4337,2999.3083925952897,Bank Transfer,Canada,Evening,65,1,0
4338,4512.50436417282,POS,Germany,Evening,207,1,0
4339,1919.1607529065222,Bank Transfer,Canada,Afternoon,64,0,0
4340,1085.582224265981,Online,UK,Afternoon,216,1,0
4341,2215.6738429344127,Online,Germany,Morning,68,1,0
4342,246.57174168866044,ATM,India,Morning,191,1,0
4343,4103.335484478973,Bank Transfer,UK,Evening,62,1,0
4344,4132.572350696183,ATM,USA,Morning,210,0,0
4345,2942.0623148309937,ATM,USA,Evening,81,1,0
4346,1768.7489302472554,Online,Canada,Evening,71,1,0
4347,3999.9179054066876,ATM,Canada,Night,114,0,1
4348,2775.661688817894,POS,India,Evening,173,0,0
4349,4130.531881207331,ATM,India,Morning,52,1,0
4350,3159.136668952188,Bank Transfer,USA,Night,116,0,0
4351,3923.1053386979224,POS,Germany,Morning,125,1,0
4352,2994.822151122711,Online,USA,Evening,202,1,0
4353,2073.6346357372527,Bank Transfer,USA,Evening,127,0,0
4354,4789.939570331057,POS,India,Afternoon,65,1,0
4355,2707.8635552698297,Bank Transfer,Canada,Evening,130,0,0
4356,3027.4221451099893,POS,India,Night,177,0,0
4357,1106.3357588766726,Bank Transfer,India,Evening,22,1,0
4358,3130.125693189246,Bank Transfer,India,Afternoon,224,1,1
4359,2860.1802091673044,POS,USA,Evening,157,0,0
4360,928.2677977453897,Online,Germany,Evening,163,1,0
4361,302.63755127895286,Online,USA,Evening,209,0,0
4362,3023.7748019752817,Bank Transfer,UK,Afternoon,76,0,0
4363,3819.642885404851,Bank Transfer,India,Morning,152,0,0
4364,2619.389847755431,Online,India,Evening,94,0,0
4365,1137.7292634716302,Online,UK,Night,236,1,0
4366,3334.2772735817093,ATM,India,Afternoon,158,1,0
4367,405.1281044149632,Online,India,Night,212,1,0
4368,2211.9593554857634,Bank Transfer,India,Evening,170,1,0
4369,821.0169582001089,POS,UK,Afternoon,71,1,0
4370,926.3729600441173,Online,USA,Evening,106,1,0
4371,1015.4582760452272,ATM,India,Night,50,0,0
4372,1936.6017499346697,ATM,Germany,Afternoon,102,1,0
4373,260.49527707388614,ATM,UK,Morning,199,0,0
4374,1991.9782374408455,POS,Canada,Morning,188,0,0
4375,2560.978698337931,Online,UK,Morning,113,0,0
4376,2419.0549534067945,Online,USA,Evening,30,1,0
4377,1917.0065815131877,Online,UK,Afternoon,12,0,0
4378,4196.537307313409,POS,Canada,Night,177,1,0
4379,730.906828640418,POS,Germany,Night,223,0,0
4380,2530.955235187963,Bank Transfer,Canada,Evening,82,1,0
4381,314.8968776979887,ATM,UK,Evening,46,1,0
4382,360.42261599515916,ATM,Canada,Night,171,1,0
4383,2871.459919137096,Online,UK,Afternoon,130,1,0
4384,2832.2620323146657,POS,Germany,Evening,97,1,0
4385,4390.777396658063,POS,Germany,Afternoon,203,0,0
4386,2791.5790099220653,Online,USA,Night,226,1,0
4387,4799.156146922227,Online,Germany,Afternoon,80,1,0
4388,248.2307677576492,Bank Transfer,India,Morning,54,0,0
4389,494.54838547980165,ATM,Canada,Night,35,1,0
4390,225.10897854405505,ATM,Canada,Morning,52,1,0
4391,930.4578674160324,ATM,UK,Night,161,1,0
4392,2708.644204153682,Bank Transfer,Germany,Morning,213,1,0
4393,3229.633046230003,Online,USA,Afternoon,84,1,0
4394,232.69786395360063,Online,USA,Night,72,0,1
4395,4730.124594778768,ATM,USA,Night,179,1,0
4396,4211.6160563686535,ATM,India,Morning,26,0,0
4397,1486.5793483746802,Bank Transfer,Germany,Afternoon,225,1,0
4398,390.55171348120746,POS,USA,Night,190,0,0
4399,853.5859307291911,POS,India,Evening,61,0,0
4400,639.0873467060885,ATM,Canada,Morning,154,0,0
4401,620.8024775982395,Bank Transfer,UK,Night,37,1,0
4402,2595.215634885341,ATM,Germany,Afternoon,158,1,0
4403,1233.0079752545344,POS,Germany,Afternoon,95,0,0
4404,1793.9078840630766,ATM,Canada,Afternoon,225,1,0
4405,4947.579140254691,POS,Germany,Afternoon,11,1,0
4406,3423.1496733820973,POS,Germany,Morning,181,0,0
4407,4745.158431899772,POS,Germany,Night,41,1,0
4408,717.0699923904124,Online,Germany,Morning,133,0,0
4409,1913.7866767886835,Online,India,Morning,66,1,0
4410,2775.8853573953597,ATM,India,Afternoon,141,0,0
4411,388.40651913424637,POS,UK,Evening,191,1,0
4412,25.916280921649538,Online,Germany,Afternoon,210,1,0
4413,3353.8194973156033,ATM,Canada,Evening,218,0,0
4414,3210.8884864231695,ATM,USA,Morning,153,0,0
4415,2056.890105948061,ATM,UK,Afternoon,172,1,0
4416,2450.772159780003,ATM,USA,Afternoon,142,0,0
4417,2080.1377879574875,ATM,USA,Morning,69,0,0
4418,124.90519900021984,Bank Transfer,Germany,Afternoon,59,0,0
4419,1680.181173056225,POS,Canada,Night,184,0,0
4420,889.5258657094627,ATM,USA,Evening,234,0,0
4421,496.62882456133684,Bank Transfer,USA,Evening,180,1,0
4422,4783.8185672773025,POS,UK,Evening,66,0,0
4423,2998.801826585617,Online,Canada,Afternoon,68,0,0
4424,3644.63813976183,ATM,Canada,Night,12,0,0
4425,1580.241897614257,Bank Transfer,USA,Afternoon,203,0,0
4426,1968.769911822606,Online,Canada,Evening,68,1,0
4427,1188.4353495141338,Bank Transfer,UK,Afternoon,171,0,0
4428,489.3435264722966,POS,UK,Evening,73,1,0
4429,899.2630290207111,POS,UK,Morning,202,1,0
4430,3988.582656255947,Online,Germany,Evening,219,0,0
4431,3389.34129689296,Bank Transfer,USA,Morning,6,0,0
4432,2736.9097355474573,ATM,Canada,Morning,15,1,0
4433,2378.0739149695064,ATM,UK,Morning,42,1,0
4434,4612.559246862342,Online,USA,Evening,31,1,0
4435,368.3110641544487,Online,USA,Night,214,0,0
4436,1406.6010621233902,Online,Germany,Evening,181,1,0
4437,1752.9395785857166,Bank Transfer,Canada,Afternoon,6,0,0
4438,3913.216932002875,ATM,Canada,Afternoon,33,1,0
4439,4962.610527709046,ATM,UK,Night,157,1,1
4440,1207.1492212119795,ATM,UK,Night,21,0,0
4441,4372.165134014717,Online,USA,Night,124,0,0
4442,4153.960688356798,ATM,Canada,Morning,182,1,0
4443,1127.1637012206243,POS,Canada,Night,184,0,0
4444,1999.6662380951168,Online,UK,Night,94,0,0
4445,2051.315982116133,ATM,India,Night,149,1,0
4446,4891.212239290158,Bank Transfer,USA,Evening,100,0,0
4447,908.5550473875971,Online,Canada,Afternoon,55,0,0
4448,3996.7940656683863,POS,Germany,Afternoon,186,1,0
4449,1674.292607294684,POS,Germany,Night,64,1,0
4450,3655.697377151921,Bank Transfer,India,Afternoon,86,0,0
4451,2102.954966456836,Bank Transfer,UK,Evening,174,0,0
4452,2893.9070167671175,Online,UK,Afternoon,212,0,0
4453,4163.8958077640245,Online,UK,Morning,22,1,1
4454,4021.806997094501,POS,Germany,Evening,60,1,0
4455,4332.783801780803,Bank Transfer,UK,Afternoon,104,0,0
4456,302.7885400965718,Online,Germany,Afternoon,139,0,0
4457,3461.7925124335256,POS,India,Evening,47,0,0
4458,704.2369467252055,Bank Transfer,USA,Afternoon,159,1,0
4459,2082.0137472519627,POS,Canada,Afternoon,232,1,0
4460,2745.199133198169,ATM,India,Night,77,0,0
4461,2016.6837263104196,Bank Transfer,Germany,Morning,18,0,0
4462,2600.4603206360225,Online,India,Evening,22,0,0
4463,4982.648912449103,Online,Canada,Night,184,0,0
4464,680.4104819957093,ATM,USA,Afternoon,145,1,0
4465,3378.9029464554455,Bank Transfer,Canada,Evening,38,0,0
4466,1983.024827096148,POS,Germany,Evening,25,0,0
4467,669.3839455421073,Online,Canada,Morning,32,1,0
4468,797.8901330546761,ATM,India,Morning,143,0,0
4469,4746.619165696857,ATM,UK,Evening,13,0,0
4470,4398.609476075251,Bank Transfer,India,Morning,186,0,0
4471,4535.674592273034,Bank Transfer,Germany,Morning,218,0,0
4472,4957.7062152577955,Online,USA,Afternoon,178,0,0
4473,1045.5353730925472,ATM,Canada,Morning,11,0,0
4474,1780.4194901334884,POS,USA,Morning,13,1,0
4475,3347.7490544747093,ATM,Germany,Night,97,0,0
4476,2421.593686603933,POS,Canada,Afternoon,178,1,1
4477,2094.855719224776,POS,India,Afternoon,101,1,0
4478,1792.2671904312872,Online,India,Evening,38,1,0
4479,2970.934256557544,ATM,Germany,Morning,1,1,0
4480,2880.0891760572094,POS,Canada,Night,39,0,0
4481,811.4818811508792,Bank Transfer,India,Night,27,0,0
4482,2361.340488404603,POS,Germany,Afternoon,36,0,0
4483,2769.5915221682003,Bank Transfer,Germany,Morning,160,0,0
4484,2853.5832589632955,Bank Transfer,USA,Night,169,1,0
4485,1054.4854285971974,ATM,India,Evening,143,1,0
4486,3712.6456043001726,Bank Transfer,Canada,Morning,31,1,0
4487,130.86947863124283,POS,India,Morning,127,0,0
4488,1777.3851184380974,Bank Transfer,India,Morning,6,1,0
4489,3902.1621794354896,ATM,India,Night,89,0,0
4490,2821.6451406717347,Online,Germany,Afternoon,180,1,0
4491,1309.506350391747,POS,UK,Afternoon,210,0,0
4492,3476.2908311185233,POS,UK,Evening,150,1,0
4493,2839.1177660595868,ATM,USA,Night,31,1,0
4494,3982.236829234654,ATM,India,Morning,100,0,0
4495,3676.4508050181676,ATM,UK,Evening,73,1,0
4496,3052.489070570992,ATM,USA,Evening,46,1,0
4497,2443.447488177516,POS,Germany,Afternoon,195,0,0
4498,670.2447177092795,Online,India,Morning,97,1,0
4499,1310.358424337492,Bank Transfer,Canada,Morning,219,1,0
4500,2098.401867220841,Bank Transfer,Germany,Night,171,1,0
4501,2998.4999385969113,Online,USA,Night,1,1,0
4502,2570.9707368004474,Online,Germany,Night,172,0,1
4503,1444.4817071678497,Online,Canada,Evening,57,0,0
4504,37.2894671596042,ATM,Germany,Morning,9,1,0
4505,2483.7149133945654,POS,USA,Afternoon,5,0,0
4506,1431.7018128684042,POS,Canada,Evening,79,1,0
4507,3674.3684620491226,POS,Canada,Evening,114,0,0
4508,124.61159502606503,ATM,Germany,Afternoon,9,1,0
4509,2926.2149174724254,POS,Canada,Afternoon,173,1,0
4510,4707.663816342797,ATM,Germany,Night,220,0,0
4511,876.1742892219401,POS,India,Afternoon,205,1,0
4512,2360.889206299224,Online,Canada,Afternoon,24,1,1
4513,461.6528491266052,Bank Transfer,Germany,Afternoon,237,1,0
4514,3130.281151745456,Bank Transfer,India,Afternoon,202,1,0
4515,2754.905744578147,ATM,Canada,Night,170,0,0
4516,2039.7907934430975,POS,India,Evening,150,0,0
4517,2609.2782222613373,Bank Transfer,Canada,Morning,103,0,0
4518,4483.3904190527055,Online,USA,Morning,60,0,1
4519,985.4900400437798,Online,USA,Evening,86,1,0
4520,117.70973596820943,Online,Germany,Morning,165,1,0
4521,4309.01609907201,ATM,UK,Morning,116,1,1
4522,2887.699826527593,ATM,USA,Evening,167,1,0
4523,4453.838985031903,POS,UK,Morning,84,0,0
4524,2986.741390948797,Online,India,Morning,202,0,0
4525,4051.754644348714,POS,India,Evening,202,0,0
4526,2151.218449958964,POS,UK,Morning,90,1,0
4527,3750.5503567849028,Online,Germany,Afternoon,89,1,0
4528,4565.642127114831,POS,Canada,Evening,181,1,0
4529,2862.7542037924204,Bank Transfer,UK,Night,120,1,0
4530,908.0218270590858,ATM,UK,Morning,156,0,0
4531,1347.64408707584,POS,UK,Night,205,0,0
4532,997.2296616025419,Online,UK,Morning,143,0,0
4533,1238.0508528406858,ATM,UK,Afternoon,188,1,0
4534,1535.5451695084266,ATM,Germany,Evening,188,0,0
4535,2777.8932648321766,POS,USA,Night,6,1,0
4536,2942.018189171845,Bank Transfer,Canada,Evening,52,0,0
4537,2135.366237473096,POS,USA,Night,140,0,0
4538,3079.026795205073,Bank Transfer,UK,Morning,19,1,0
4539,412.4667534287728,ATM,USA,Afternoon,224,1,0
4540,443.502244105509,POS,Germany,Night,75,1,0
4541,863.2881544865039,Online,India,Night,230,0,0
4542,2592.7971027115223,POS,USA,Afternoon,225,0,0
4543,1073.9034200980764,Bank Transfer,Canada,Afternoon,130,0,0
4544,1420.0055954454238,Bank Transfer,Germany,Afternoon,55,0,0
4545,2004.5626166841055,POS,India,Afternoon,15,1,1
4546,4060.2712894318474,Bank Transfer,Germany,Afternoon,192,0,0
4547,74.24136888473629,ATM,UK,Evening,100,1,0
4548,3248.647207081929,POS,India,Morning,69,0,0
4549,3346.038272548223,Bank Transfer,Canada,Morning,143,1,0
4550,3994.2856228813994,POS,India,Night,43,1,0
4551,4664.100930606264,POS,Canada,Afternoon,202,0,0
4552,105.58855550170269,Online,UK,Evening,17,0,0
4553,773.1496090385149,POS,Canada,Evening,98,1,0
4554,4431.425613809685,Online,Germany,Night,116,0,0
4555,2295.300218124142,Bank Transfer,USA,Afternoon,152,1,1
4556,2825.13024147265,Online,Germany,Morning,74,0,0
4557,3316.820882597121,Online,Germany,Afternoon,116,0,0
4558,3396.9376894557086,Online,India,Evening,30,0,0
4559,4659.043314565958,ATM,UK,Afternoon,67,0,0
4560,4984.76233997129,Online,USA,Morning,51,0,0
4561,3602.1865173500464,POS,Canada,Morning,60,1,0
4562,1439.6699399797283,Online,India,Night,229,0,0
4563,4399.363249460246,POS,UK,Evening,3,1,0
4564,250.85846813110422,Online,USA,Afternoon,104,1,0
4565,1159.2488601081086,ATM,Germany,Afternoon,5,1,0
4566,4487.441658731256,Bank Transfer,UK,Night,28,0,0
4567,1284.676614624578,Online,UK,Night,108,1,0
4568,1107.1520428106337,Online,UK,Night,206,1,0
4569,694.935839235535,ATM,Germany,Evening,231,1,0
4570,4296.263229446348,Online,Canada,Afternoon,139,1,0
4571,2502.791004659478,POS,India,Night,200,1,0
4572,3376.091549255503,Online,Canada,Evening,101,1,0
4573,1199.1365884547731,Online,USA,Afternoon,200,0,0
4574,3791.4119029510266,Bank Transfer,India,Morning,76,1,0
4575,3801.227697085682,Bank Transfer,USA,Night,15,1,0
4576,1566.4271344169592,Online,Germany,Evening,83,0,0
4577,2056.359751886363,ATM,Canada,Afternoon,48,1,0
4578,1052.4029357638533,Bank Transfer,UK,Afternoon,127,0,0
4579,4882.922311497907,Online,India,Night,46,0,0
4580,3229.784872406766,Bank Transfer,UK,Night,28,1,0
4581,4673.046684174,Online,USA,Afternoon,7,1,0
4582,1520.4107904275202,Bank Transfer,UK,Evening,232,0,0
4583,3910.545110419464,Bank Transfer,UK,Morning,199,0,0
4584,3830.4639262042865,POS,Germany,Afternoon,94,0,0
4585,3459.819981073375,Online,Germany,Evening,82,0,0
4586,4828.366681457668,Online,Canada,Night,88,1,0
4587,1970.8089038510461,Online,USA,Afternoon,134,0,0
4588,657.9330313308377,Online,Germany,Night,186,0,0
4589,3360.1857519240834,Bank Transfer,Germany,Morning,68,0,0
4590,3647.902453383645,POS,Canada,Night,55,1,0
4591,2877.427564426779,POS,India,Morning,195,0,0
4592,1038.0553762013144,ATM,Canada,Night,177,0,0
4593,2524.75742863843,Online,UK,Night,118,1,0
4594,1564.3877341628013,ATM,UK,Morning,179,1,0
4595,2140.1953081926117,Bank Transfer,Germany,Night,187,0,0
4596,3227.8667863440965,ATM,Germany,Evening,239,0,0
4597,3727.3476397407185,Online,Canada,Night,134,0,0
4598,1164.9623310522088,POS,Canada,Afternoon,218,1,0
4599,2029.600176431532,POS,USA,Night,108,1,0
4600,1349.4620471031878,Online,UK,Evening,51,0,0
4601,997.1649112400362,Bank Transfer,Canada,Afternoon,38,0,0
4602,3918.0191638792126,Online,India,Evening,139,0,1
4603,4546.717208712777,Bank Transfer,USA,Afternoon,180,1,1
4604,1854.3097674944606,POS,Canada,Night,93,0,0
4605,3757.6382272469655,Bank Transfer,Germany,Evening,20,0,1
4606,4485.491470375234,Online,Canada,Night,10,1,1
4607,4231.390431598506,Online,Germany,Afternoon,26,0,0
4608,918.1528757534334,Online,Germany,Evening,48,1,0
4609,4781.677948159239,Bank Transfer,UK,Morning,91,1,0
4610,1886.498819945165,Bank Transfer,UK,Evening,114,0,0
4611,1699.5071025633124,Bank Transfer,Canada,Night,14,1,0
4612,316.84447975251277,POS,Canada,Morning,100,1,0
4613,2433.4374022538905,ATM,India,Morning,187,0,0
4614,549.5230101264389,ATM,USA,Afternoon,12,1,0
4615,1246.456405532493,Online,USA,Morning,116,1,0
4616,1588.1283957275705,POS,Canada,Morning,123,0,0
4617,4045.0874858409616,Bank Transfer,UK,Afternoon,23,0,0
4618,4378.065808727503,Online,India,Evening,85,0,0
4619,1515.8192557200412,POS,USA,Night,72,0,0
4620,4294.197115616646,Online,Canada,Evening,167,0,0
4621,4286.868532162106,POS,UK,Morning,122,1,0
4622,3824.4314971724434,POS,UK,Night,137,1,0
4623,737.7420945058318,ATM,UK,Evening,216,1,0
4624,3453.1626202691414,Online,Germany,Night,95,1,0
4625,4725.395202579941,Bank Transfer,UK,Morning,25,1,0
4626,3414.2896914419493,ATM,Canada,Evening,17,0,0
4627,1661.4261612936307,ATM,India,Night,170,0,0
4628,2505.393690567002,Bank Transfer,Canada,Night,29,0,0
4629,3230.396591538513,POS,UK,Evening,188,0,0
4630,2555.2991915988755,Bank Transfer,India,Evening,67,1,0
4631,604.1649439461943,Online,USA,Morning,85,0,0
4632,1563.759903036843,Bank Transfer,USA,Afternoon,57,0,0
4633,4012.9681726153945,POS,Canada,Night,72,1,0
4634,4307.783140247109,Bank Transfer,India,Evening,14,1,0
4635,690.8136634142733,POS,Canada,Evening,39,0,0
4636,4762.17182823163,POS,India,Evening,144,1,0
4637,1647.4689761538036,Online,India,Night,18,1,0
4638,3313.2571249599464,Bank Transfer,Canada,Morning,223,0,0
4639,3760.3666040536223,Bank Transfer,India,Afternoon,75,1,0
4640,4060.6714420162275,Online,UK,Night,102,0,0
4641,4729.019762618521,POS,India,Morning,20,1,0
4642,1568.033142403969,Bank Transfer,India,Night,117,1,0
4643,4293.239740485014,Online,Canada,Night,174,1,0
4644,662.7760826638541,POS,USA,Evening,117,1,0
4645,3526.6793272361956,Online,Germany,Morning,173,0,0
4646,3711.1787589223595,Bank Transfer,India,Evening,4,1,0
4647,3390.2275898005955,Online,Germany,Evening,84,0,0
4648,1265.3121069950892,ATM,India,Morning,223,0,1
4649,4365.850519340941,POS,Canada,Evening,148,1,0
4650,848.4480245351231,ATM,Canada,Evening,139,1,0
4651,272.90578364655005,ATM,India,Afternoon,114,0,0
4652,3588.7376281065012,POS,Canada,Morning,65,1,0
4653,2380.001197587505,POS,Canada,Morning,236,1,0
4654,4246.244609693587,Online,India,Evening,146,0,0
4655,1920.0687195860035,POS,USA,Evening,167,1,0
4656,845.5515495960256,ATM,India,Morning,44,0,0
4657,4183.028751386999,ATM,USA,Morning,225,1,0
4658,2746.803610042158,Bank Transfer,Canada,Night,118,1,0
4659,950.0329829898227,POS,USA,Morning,100,1,0
4660,3603.3180729392966,ATM,Canada,Night,18,1,0
4661,2558.012624255055,Bank Transfer,USA,Evening,175,1,0
4662,3023.5433462903975,Bank Transfer,USA,Afternoon,159,1,0
4663,2307.1871993418763,Online,India,Afternoon,128,0,0
4664,4144.401374170942,ATM,USA,Night,227,0,0
4665,4148.665764836834,Online,Canada,Evening,167,1,0
4666,3548.397165012809,ATM,India,Evening,38,1,0
4667,531.479880095329,Online,USA,Evening,207,0,0
4668,4195.075040210824,Online,India,Morning,175,0,0
4669,3356.7098377618845,POS,Germany,Evening,198,0,0
4670,3486.635709191476,Online,India,Morning,136,1,0
4671,1818.0992878173388,POS,Germany,Night,104,1,0
4672,4397.001383004248,Bank Transfer,Germany,Afternoon,214,1,0
4673,3628.231143173113,ATM,India,Night,193,0,0
4674,567.3893803133263,Bank Transfer,Canada,Evening,13,0,0
4675,2041.8512818587826,ATM,Canada,Evening,55,1,0
4676,4432.469907990908,Bank Transfer,Canada,Night,88,0,0
4677,240.74752497840808,ATM,UK,Morning,85,1,0
